CLAIM_NUMBER,POLICY,RISK_STATE,DATE_OF_LOSS,NOTICE_DATE,AMOUNT,DATE,COMPANY,TYPE,COVERAGE,ACCIDENT_STATE,ACCIDENT_COMMENTS,MONTH_YEAR,DAYS_TO_NOTICE,COMPANY_NORMALIZED
ZLM9910255,EGO62387309,CA,2024-03-17,2024-03-20,15000.0,2024-03-20,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,CA,nan,2024-03-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910256,OTL34490206,CA,2024-01-22,2024-03-20,-2500.0,2024-04-29,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,CA,nan,2024-04-01,58,WORLD SPECIALTY INSURANCE CO
ZLM9910256,OTL34490206,CA,2024-01-22,2024-03-20,-15000.0,2024-04-29,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,CA,nan,2024-04-01,58,WORLD SPECIALTY INSURANCE CO
ZLM9910256,OTL34490206,CA,2024-01-22,2024-03-20,2500.0,2024-03-21,WORLD SPECIALTY INSURANCE COMPANY,START-EXP-RSV,357-Adjusting Expenses,CA,nan,2024-03-01,58,WORLD SPECIALTY INSURANCE CO
ZLM9910256,OTL34490206,CA,2024-01-22,2024-03-20,15000.0,2024-03-20,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,CA,nan,2024-03-01,58,WORLD SPECIALTY INSURANCE CO
ZLM9910257,THO71864234,TX,2024-02-22,2024-03-21,-2500.0,2024-08-27,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,WI,nan,2024-08-01,28,WORLD SPECIALTY INSURANCE CO
ZLM9910257,THO71864234,TX,2024-02-22,2024-03-21,-15000.0,2024-08-27,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,WI,nan,2024-08-01,28,WORLD SPECIALTY INSURANCE CO
ZLM9910257,THO71864234,TX,2024-02-22,2024-03-21,2500.0,2024-03-21,WORLD SPECIALTY INSURANCE COMPANY,START-EXP-RSV,357-Adjusting Expenses,WI,nan,2024-03-01,28,WORLD SPECIALTY INSURANCE CO
ZLM9910257,THO71864234,TX,2024-02-22,2024-03-21,15000.0,2024-03-21,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,WI,nan,2024-03-01,28,WORLD SPECIALTY INSURANCE CO
ZLM9910258,JOQ26787704,IL,2024-03-11,2024-03-21,-2500.0,2024-04-15,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,TX,nan,2024-04-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910258,JOQ26787704,IL,2024-03-11,2024-03-21,-15000.0,2024-04-15,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,nan,2024-04-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910258,JOQ26787704,IL,2024-03-11,2024-03-21,2500.0,2024-03-21,WORLD SPECIALTY INSURANCE COMPANY,START-EXP-RSV,357-Adjusting Expenses,TX,nan,2024-03-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910258,JOQ26787704,IL,2024-03-11,2024-03-21,15000.0,2024-03-21,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,TX,nan,2024-03-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,-2500.0,2024-07-31,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,VA,nan,2024-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,-72200.0,2024-07-31,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,VA,nan,2024-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,2500.0,2024-07-31,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,VA,nan,2024-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,69690.47,2024-07-31,WORLD SPECIALTY INSURANCE COMPANY,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,VA,nan,2024-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,-2500.0,2024-07-31,WORLD SPECIALTY INSURANCE COMPANY,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,VA,nan,2024-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,-15000.0,2024-07-29,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,VA,nan,2024-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,2800.0,2024-07-29,WORLD SPECIALTY INSURANCE COMPANY,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,VA,nan,2024-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,54700.0,2024-07-11,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,VA,nan,2024-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,15000.0,2024-07-11,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,VA,nan,2024-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,-15000.0,2024-05-30,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,VA,nan,2024-05-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,10000.0,2024-05-30,WORLD SPECIALTY INSURANCE COMPANY,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,VA,nan,2024-05-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,15000.0,2024-05-30,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,VA,nan,2024-05-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,2500.0,2024-03-21,WORLD SPECIALTY INSURANCE COMPANY,START-EXP-RSV,357-Adjusting Expenses,VA,nan,2024-03-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910259,FKZ44556575,TX,2024-03-20,2024-03-21,15000.0,2024-03-21,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,VA,nan,2024-03-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,2500.0,2024-10-01,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,nan,2024-10-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,198819.33,2024-10-01,WORLD SPECIALTY INSURANCE COMPANY,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,TX,nan,2024-10-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,-198819.33,2024-10-01,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,nan,2024-10-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,-2500.0,2024-10-01,WORLD SPECIALTY INSURANCE COMPANY,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,TX,nan,2024-10-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,2500.0,2024-09-19,WORLD SPECIALTY INSURANCE COMPANY,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,TX,nan,2024-09-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,-2500.0,2024-09-19,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,TX,nan,2024-09-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,-2500.0,2024-09-19,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,TX,nan,2024-09-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,5000.0,2024-09-19,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,TX,nan,2024-09-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,184000.0,2024-06-05,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,nan,2024-06-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,15000.0,2024-05-22,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,TX,nan,2024-05-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,15000.0,2024-05-22,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,TX,nan,2024-05-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,265.0,2024-05-21,WORLD SPECIALTY INSURANCE COMPANY,EXPENSE-PAID,357-Adjusting Expenses,TX,nan,2024-05-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,-265.0,2024-05-21,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,TX,nan,2024-05-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,12569.0,2024-05-21,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,TX,nan,2024-05-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,2500.0,2024-03-22,WORLD SPECIALTY INSURANCE COMPANY,START-EXP-RSV,357-Adjusting Expenses,TX,nan,2024-03-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910260,MCM34753535,TX,2024-03-11,2024-03-21,15000.0,2024-03-21,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,TX,nan,2024-03-01,10,WORLD SPECIALTY INSURANCE CO
ZLM9910261,LJQ69928737,IL,2024-01-24,2024-03-21,-10000.0,2024-12-05,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,AL,nan,2024-12-01,57,WORLD SPECIALTY INSURANCE CO
ZLM9910261,LJQ69928737,IL,2024-01-24,2024-03-21,-2000.0,2024-12-05,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,AL,nan,2024-12-01,57,WORLD SPECIALTY INSURANCE CO
ZLM9910261,LJQ69928737,IL,2024-01-24,2024-03-21,5000.0,2024-10-03,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,AL,nan,2024-10-01,57,WORLD SPECIALTY INSURANCE CO
ZLM9910261,LJQ69928737,IL,2024-01-24,2024-03-21,5000.0,2024-10-03,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,AL,nan,2024-10-01,57,WORLD SPECIALTY INSURANCE CO
ZLM9910261,LJQ69928737,IL,2024-01-24,2024-03-21,-3000.0,2024-10-03,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,AL,nan,2024-10-01,57,WORLD SPECIALTY INSURANCE CO
ZLM9910261,LJQ69928737,IL,2024-01-24,2024-03-21,5000.0,2024-10-03,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,AL,nan,2024-10-01,57,WORLD SPECIALTY INSURANCE CO
ZLM9910261,LJQ69928737,IL,2024-01-24,2024-03-21,-2500.0,2024-07-18,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,AL,nan,2024-07-01,57,WORLD SPECIALTY INSURANCE CO
ZLM9910261,LJQ69928737,IL,2024-01-24,2024-03-21,-15000.0,2024-07-18,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,AL,nan,2024-07-01,57,WORLD SPECIALTY INSURANCE CO
ZLM9910261,LJQ69928737,IL,2024-01-24,2024-03-21,2500.0,2024-03-22,WORLD SPECIALTY INSURANCE COMPANY,START-EXP-RSV,357-Adjusting Expenses,AL,nan,2024-03-01,57,WORLD SPECIALTY INSURANCE CO
ZLM9910261,LJQ69928737,IL,2024-01-24,2024-03-21,15000.0,2024-03-21,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,AL,nan,2024-03-01,57,WORLD SPECIALTY INSURANCE CO
ZLM9910262,YXC52343152,IL,2024-03-13,2024-03-22,-2500.0,2024-05-29,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,IL,nan,2024-05-01,9,WORLD SPECIALTY INSURANCE CO
ZLM9910262,YXC52343152,IL,2024-03-13,2024-03-22,-15000.0,2024-05-29,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,IL,nan,2024-05-01,9,WORLD SPECIALTY INSURANCE CO
ZLM9910262,YXC52343152,IL,2024-03-13,2024-03-22,2500.0,2024-03-22,WORLD SPECIALTY INSURANCE COMPANY,START-EXP-RSV,357-Adjusting Expenses,IL,nan,2024-03-01,9,WORLD SPECIALTY INSURANCE CO
ZLM9910262,YXC52343152,IL,2024-03-13,2024-03-22,15000.0,2024-03-22,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,IL,nan,2024-03-01,9,WORLD SPECIALTY INSURANCE CO
ZLM9910263,NEJ66389284,TX,2024-03-21,2024-03-22,-6700.0,2024-09-16,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,PA,nan,2024-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910263,NEJ66389284,TX,2024-03-21,2024-03-22,2500.0,2024-09-16,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,PA,nan,2024-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910263,NEJ66389284,TX,2024-03-21,2024-03-22,4111.57,2024-09-16,WORLD SPECIALTY INSURANCE COMPANY,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,PA,nan,2024-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910263,NEJ66389284,TX,2024-03-21,2024-03-22,-2500.0,2024-09-16,WORLD SPECIALTY INSURANCE COMPANY,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,PA,nan,2024-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910263,NEJ66389284,TX,2024-03-21,2024-03-22,4200.0,2024-09-16,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,PA,nan,2024-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910263,NEJ66389284,TX,2024-03-21,2024-03-22,-2500.0,2024-06-13,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,PA,nan,2024-06-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910263,NEJ66389284,TX,2024-03-21,2024-03-22,-15000.0,2024-06-13,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,PA,nan,2024-06-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910263,NEJ66389284,TX,2024-03-21,2024-03-22,2500.0,2024-03-22,WORLD SPECIALTY INSURANCE COMPANY,START-EXP-RSV,357-Adjusting Expenses,PA,nan,2024-03-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910263,NEJ66389284,TX,2024-03-21,2024-03-22,15000.0,2024-03-22,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,PA,nan,2024-03-01,1,WORLD SPECIALTY INSURANCE CO
ZLM9910264,BJD53523964,NJ,2024-03-20,2024-03-22,-2500.0,2024-07-30,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,NJ,nan,2024-07-01,2,WORLD SPECIALTY INSURANCE CO
ZLM9910264,BJD53523964,NJ,2024-03-20,2024-03-22,-15000.0,2024-07-30,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,NJ,nan,2024-07-01,2,WORLD SPECIALTY INSURANCE CO
ZLM9910264,BJD53523964,NJ,2024-03-20,2024-03-22,2500.0,2024-03-22,WORLD SPECIALTY INSURANCE COMPANY,START-EXP-RSV,357-Adjusting Expenses,NJ,nan,2024-03-01,2,WORLD SPECIALTY INSURANCE CO
ZLM9910264,BJD53523964,NJ,2024-03-20,2024-03-22,15000.0,2024-03-22,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,NJ,nan,2024-03-01,2,WORLD SPECIALTY INSURANCE CO
ZLM9910265,GES23744671,CA,2024-02-12,2024-03-22,-2500.0,2024-07-17,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,CA,nan,2024-07-01,39,WORLD SPECIALTY INSURANCE CO
ZLM9910265,GES23744671,CA,2024-02-12,2024-03-22,-27500.0,2024-07-17,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,CA,nan,2024-07-01,39,WORLD SPECIALTY INSURANCE CO
ZLM9910265,GES23744671,CA,2024-02-12,2024-03-22,2500.0,2024-07-17,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,CA,nan,2024-07-01,39,WORLD SPECIALTY INSURANCE CO
ZLM9910265,GES23744671,CA,2024-02-12,2024-03-22,24216.75,2024-07-17,WORLD SPECIALTY INSURANCE COMPANY,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,CA,nan,2024-07-01,39,WORLD SPECIALTY INSURANCE CO
ZLM9910265,GES23744671,CA,2024-02-12,2024-03-22,-2500.0,2024-07-17,WORLD SPECIALTY INSURANCE COMPANY,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,CA,nan,2024-07-01,39,WORLD SPECIALTY INSURANCE CO
ZLM9910265,GES23744671,CA,2024-02-12,2024-03-22,10000.0,2024-07-17,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,CA,nan,2024-07-01,39,WORLD SPECIALTY INSURANCE CO
ZLM9910265,GES23744671,CA,2024-02-12,2024-03-22,2500.0,2024-03-25,WORLD SPECIALTY INSURANCE COMPANY,START-EXP-RSV,357-Adjusting Expenses,CA,nan,2024-03-01,39,WORLD SPECIALTY INSURANCE CO
ZLM9910265,GES23744671,CA,2024-02-12,2024-03-22,15000.0,2024-03-22,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,CA,nan,2024-03-01,39,WORLD SPECIALTY INSURANCE CO
ZLM9910266,RFP24995938,TX,2024-03-15,2024-03-22,-2500.0,2024-05-31,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,GA,nan,2024-05-01,7,WORLD SPECIALTY INSURANCE CO
ZLM9910266,RFP24995938,TX,2024-03-15,2024-03-22,-15000.0,2024-05-31,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,GA,nan,2024-05-01,7,WORLD SPECIALTY INSURANCE CO
ZLM9910266,RFP24995938,TX,2024-03-15,2024-03-22,2500.0,2024-03-25,WORLD SPECIALTY INSURANCE COMPANY,START-EXP-RSV,357-Adjusting Expenses,GA,nan,2024-03-01,7,WORLD SPECIALTY INSURANCE CO
ZLM9910266,RFP24995938,TX,2024-03-15,2024-03-22,15000.0,2024-03-22,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,GA,nan,2024-03-01,7,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,-2500.0,2024-09-04,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,FL,nan,2024-09-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,-7500.0,2024-09-04,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,FL,nan,2024-09-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,1000.0,2024-09-04,WORLD SPECIALTY INSURANCE COMPANY,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,FL,nan,2024-09-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,7500.0,2024-09-04,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,FL,nan,2024-09-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,-31300.0,2024-09-04,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,FL,nan,2024-09-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,2500.0,2024-09-04,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,FL,nan,2024-09-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,28760.0,2024-09-04,WORLD SPECIALTY INSURANCE COMPANY,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,FL,nan,2024-09-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,-2500.0,2024-09-04,WORLD SPECIALTY INSURANCE COMPANY,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,FL,nan,2024-09-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,-15000.0,2024-08-09,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,FL,nan,2024-08-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,1811.0,2024-08-09,WORLD SPECIALTY INSURANCE COMPANY,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,FL,nan,2024-08-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,15000.0,2024-08-08,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,FL,nan,2024-08-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,13800.0,2024-08-08,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,FL,nan,2024-08-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,2500.0,2024-03-25,WORLD SPECIALTY INSURANCE COMPANY,START-EXP-RSV,357-Adjusting Expenses,FL,nan,2024-03-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910267,JSI52409155,GA,2024-03-22,2024-03-25,15000.0,2024-03-25,WORLD SPECIALTY INSURANCE COMPANY,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,FL,nan,2024-03-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910268,MXO74132704,TX,2024-03-22,2024-03-25,-2315.0,2024-04-26,WORLD SPECIALTY INSURANCE COMPANY,RSV-EXP-CHG,357-Adjusting Expenses,TX,nan,2024-04-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910268,MXO74132704,TX,2024-03-22,2024-03-25,-10365.65,2024-04-26,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,TX,nan,2024-04-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910268,MXO74132704,TX,2024-03-22,2024-03-25,4634.35,2024-04-26,WORLD SPECIALTY INSURANCE COMPANY,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,TX,nan,2024-04-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910268,MXO74132704,TX,2024-03-22,2024-03-25,-4634.35,2024-04-26,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,TX,nan,2024-04-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910268,MXO74132704,TX,2024-03-22,2024-03-25,-3993.8,2024-04-25,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,TX,nan,2024-04-01,3,WORLD SPECIALTY INSURANCE CO
ZLM9910268,MXO74132704,TX,2024-03-22,2024-03-25,2500.0,2024-04-25,WORLD SPECIALTY INSURANCE COMPANY,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,TX,nan,2024-04-01,3,WORLD SPECIALTY INSURANCE CO
