DATE,AMOUNT,COMPANY,ACCIDENT_STATE,CLAIM_ID,POLICY,TYPE,COVERAGE,DAYS_TO_NOTICE,MONTH_YEAR,COMPANY_NORMALIZED
2024-04-26,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910351,EJA46824286,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2024-04,WORLD SPECIALTY INSURANCE CO
2024-10-01,550.0,WORLD SPECIALTY INSURANCE COMPANY,MA,ZLM9910352,FVN41377549,EXPENSE-PAID,357-Adjusting Expenses,0,2024-10,WORLD SPECIALTY INSURANCE CO
2024-10-01,550.0,WORLD SPECIALTY INSURANCE COMPANY,MA,ZLM9910352,FVN41377549,RSV-EXP-CHG,357-Adjusting Expenses,0,2024-10,WORLD SPECIALTY INSURANCE CO
2024-09-16,2500.0,WORLD SPECIALTY INSURANCE COMPANY,MA,ZLM9910352,FVN41377549,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,0,2024-09,WORLD SPECIALTY INSURANCE CO
2024-09-16,32479.92,WORLD SPECIALTY INSURANCE COMPANY,MA,ZLM9910352,FVN41377549,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,0,2024-09,WORLD SPECIALTY INSURANCE CO
2024-07-16,10000.0,WORLD SPECIALTY INSURANCE COMPANY,MA,ZLM9910352,FVN41377549,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,0,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-16,15000.0,WORLD SPECIALTY INSURANCE COMPANY,MA,ZLM9910352,FVN41377549,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,0,2024-07,WORLD SPECIALTY INSURANCE CO
2024-06-17,17479.92,WORLD SPECIALTY INSURANCE COMPANY,MA,ZLM9910352,FVN41377549,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,0,2024-06,WORLD SPECIALTY INSURANCE CO
2024-04-29,2500.0,WORLD SPECIALTY INSURANCE COMPANY,MA,ZLM9910352,FVN41377549,START-EXP-RSV,357-Adjusting Expenses,0,2024-04,WORLD SPECIALTY INSURANCE CO
2024-04-26,15000.0,WORLD SPECIALTY INSURANCE COMPANY,MA,ZLM9910352,FVN41377549,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,0,2024-04,WORLD SPECIALTY INSURANCE CO
2024-10-08,550.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910353,SEH89828915,EXPENSE-PAID,357-Adjusting Expenses,1,2024-10,WORLD SPECIALTY INSURANCE CO
2024-10-01,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910353,SEH89828915,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,1,2024-10,WORLD SPECIALTY INSURANCE CO
2024-10-01,50000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910353,SEH89828915,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,1,2024-10,WORLD SPECIALTY INSURANCE CO
2024-09-27,35000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910353,SEH89828915,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,1,2024-09,WORLD SPECIALTY INSURANCE CO
2024-06-18,392.5,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910353,SEH89828915,EXPENSE-PAID,357-Adjusting Expenses,1,2024-06,WORLD SPECIALTY INSURANCE CO
2024-06-13,9076.54,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910353,SEH89828915,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,1,2024-06,WORLD SPECIALTY INSURANCE CO
2024-06-12,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910353,SEH89828915,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,1,2024-06,WORLD SPECIALTY INSURANCE CO
2024-04-29,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910353,SEH89828915,START-EXP-RSV,357-Adjusting Expenses,1,2024-04,WORLD SPECIALTY INSURANCE CO
2024-04-26,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910353,SEH89828915,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,1,2024-04,WORLD SPECIALTY INSURANCE CO
2024-04-29,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910354,KFF58966368,START-EXP-RSV,357-Adjusting Expenses,38,2024-04,WORLD SPECIALTY INSURANCE CO
2024-04-29,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910354,KFF58966368,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,38,2024-04,WORLD SPECIALTY INSURANCE CO
2024-04-29,2500.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910355,IKF18747923,START-EXP-RSV,357-Adjusting Expenses,48,2024-04,WORLD SPECIALTY INSURANCE CO
2024-04-29,15000.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910355,IKF18747923,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,48,2024-04,WORLD SPECIALTY INSURANCE CO
2024-05-01,2500.0,WORLD SPECIALTY INSURANCE COMPANY,MO,ZLM9910356,TNJ41163378,START-EXP-RSV,357-Adjusting Expenses,16,2024-05,WORLD SPECIALTY INSURANCE CO
2024-04-30,15000.0,WORLD SPECIALTY INSURANCE COMPANY,MO,ZLM9910356,TNJ41163378,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,16,2024-04,WORLD SPECIALTY INSURANCE CO
2024-05-01,2500.0,WORLD SPECIALTY INSURANCE COMPANY,WI,ZLM9910357,NTR14742987,START-EXP-RSV,357-Adjusting Expenses,15,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-01,15000.0,WORLD SPECIALTY INSURANCE COMPANY,WI,ZLM9910357,NTR14742987,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,15,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-01,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910358,VUR42883485,START-EXP-RSV,357-Adjusting Expenses,11,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-01,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910358,VUR42883485,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,11,2024-05,WORLD SPECIALTY INSURANCE CO
2024-07-31,2500.0,WORLD SPECIALTY INSURANCE COMPANY,MD,ZLM9910359,ZGQ33897596,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,9,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-31,34525.28,WORLD SPECIALTY INSURANCE COMPANY,MD,ZLM9910359,ZGQ33897596,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,9,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-31,963.17,WORLD SPECIALTY INSURANCE COMPANY,MD,ZLM9910359,ZGQ33897596,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,9,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-31,5000.0,WORLD SPECIALTY INSURANCE COMPANY,MD,ZLM9910359,ZGQ33897596,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,9,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-31,15000.0,WORLD SPECIALTY INSURANCE COMPANY,MD,ZLM9910359,ZGQ33897596,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,9,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-31,15000.0,WORLD SPECIALTY INSURANCE COMPANY,MD,ZLM9910359,ZGQ33897596,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,9,2024-07,WORLD SPECIALTY INSURANCE CO
2024-06-04,20000.0,WORLD SPECIALTY INSURANCE COMPANY,MD,ZLM9910359,ZGQ33897596,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,9,2024-06,WORLD SPECIALTY INSURANCE CO
2024-05-01,2500.0,WORLD SPECIALTY INSURANCE COMPANY,MD,ZLM9910359,ZGQ33897596,START-EXP-RSV,357-Adjusting Expenses,9,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-01,15000.0,WORLD SPECIALTY INSURANCE COMPANY,MD,ZLM9910359,ZGQ33897596,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,9,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-01,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910360,JTB61680451,START-EXP-RSV,357-Adjusting Expenses,7,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-01,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910360,JTB61680451,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,7,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-02,2500.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910361,OBR54287201,START-EXP-RSV,357-Adjusting Expenses,328,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-01,15000.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910361,OBR54287201,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,328,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-02,2500.0,WORLD SPECIALTY INSURANCE COMPANY,FL,ZLM9910362,CSW54353923,START-EXP-RSV,357-Adjusting Expenses,1,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-02,15000.0,WORLD SPECIALTY INSURANCE COMPANY,FL,ZLM9910362,CSW54353923,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-02,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910363,YAP34457328,START-EXP-RSV,357-Adjusting Expenses,29,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-02,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910363,YAP34457328,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,29,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-23,2500.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910364,DKA27136170,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,1,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-23,10000.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910364,DKA27136170,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,1,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-23,15000.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910364,DKA27136170,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,1,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-23,15000.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910364,DKA27136170,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,1,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-02,2500.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910364,DKA27136170,START-EXP-RSV,357-Adjusting Expenses,1,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-02,15000.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910364,DKA27136170,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-03,2500.0,WORLD SPECIALTY INSURANCE COMPANY,PA,ZLM9910365,TAD29238608,START-EXP-RSV,357-Adjusting Expenses,3,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-02,15000.0,WORLD SPECIALTY INSURANCE COMPANY,PA,ZLM9910365,TAD29238608,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,3,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-03,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910366,YYG98942543,START-EXP-RSV,357-Adjusting Expenses,1,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-02,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910366,YYG98942543,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-03,2500.0,WORLD SPECIALTY INSURANCE COMPANY,AL,ZLM9910367,WKG56854706,START-EXP-RSV,357-Adjusting Expenses,215,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-03,15000.0,WORLD SPECIALTY INSURANCE COMPANY,AL,ZLM9910367,WKG56854706,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,215,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-03,2500.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910368,YPR18835284,START-EXP-RSV,357-Adjusting Expenses,78,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-03,15000.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910368,YPR18835284,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,78,2024-05,WORLD SPECIALTY INSURANCE CO
2024-06-21,500.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-06,WORLD SPECIALTY INSURANCE CO
2024-06-21,23009.1,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2024-06,WORLD SPECIALTY INSURANCE CO
2024-06-20,500.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,0,2024-06,WORLD SPECIALTY INSURANCE CO
2024-06-20,23009.1,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-06,WORLD SPECIALTY INSURANCE CO
2024-05-22,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-22,500.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-22,27337.9,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-22,500.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-22,5274.8,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-22,500.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-22,57573.65,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-22,500.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-22,23009.1,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-22,500.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-22,7096.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-22,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-20,1.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-10,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-10,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-10,12400.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-10,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-10,8010.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-10,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-10,44800.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-10,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-10,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-06,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,START-EXP-RSV,357-Adjusting Expenses,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-06,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910369,JQP27500468,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-07,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910370,PLG60136332,START-EXP-RSV,357-Adjusting Expenses,73,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-07,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NJ,ZLM9910370,PLG60136332,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,73,2024-05,WORLD SPECIALTY INSURANCE CO
2024-09-25,2000.0,WORLD SPECIALTY INSURANCE COMPANY,AR,ZLM9910371,RJN33793691,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,54,2024-09,WORLD SPECIALTY INSURANCE CO
2024-09-24,2000.0,WORLD SPECIALTY INSURANCE COMPANY,AR,ZLM9910371,RJN33793691,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,54,2024-09,WORLD SPECIALTY INSURANCE CO
2024-07-17,2000.0,WORLD SPECIALTY INSURANCE COMPANY,AR,ZLM9910371,RJN33793691,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,54,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-17,15000.0,WORLD SPECIALTY INSURANCE COMPANY,AR,ZLM9910371,RJN33793691,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,54,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-17,5000.0,WORLD SPECIALTY INSURANCE COMPANY,AR,ZLM9910371,RJN33793691,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,54,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-17,12071.71,WORLD SPECIALTY INSURANCE COMPANY,AR,ZLM9910371,RJN33793691,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,54,2024-07,WORLD SPECIALTY INSURANCE CO
2024-05-08,2500.0,WORLD SPECIALTY INSURANCE COMPANY,AR,ZLM9910371,RJN33793691,START-EXP-RSV,357-Adjusting Expenses,54,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-07,15000.0,WORLD SPECIALTY INSURANCE COMPANY,AR,ZLM9910371,RJN33793691,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,54,2024-05,WORLD SPECIALTY INSURANCE CO
2024-11-07,6535.0,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,EXPENSE-PAID,357-Adjusting Expenses,11,2024-11,WORLD SPECIALTY INSURANCE CO
2024-11-07,6535.0,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,RSV-EXP-CHG,357-Adjusting Expenses,11,2024-11,WORLD SPECIALTY INSURANCE CO
2024-07-22,550.0,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,EXPENSE-PAID,357-Adjusting Expenses,11,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-22,550.0,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,RSV-EXP-CHG,357-Adjusting Expenses,11,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-17,2500.0,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,11,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-17,30483.96,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,11,2024-07,WORLD SPECIALTY INSURANCE CO
2024-06-21,498.53,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,EXPENSE-PAID,357-Adjusting Expenses,11,2024-06,WORLD SPECIALTY INSURANCE CO
2024-06-14,10000.0,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,11,2024-06,WORLD SPECIALTY INSURANCE CO
2024-06-14,15000.0,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,11,2024-06,WORLD SPECIALTY INSURANCE CO
2024-05-31,15483.96,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,11,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-29,315.0,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,EXPENSE-PAID,357-Adjusting Expenses,11,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-08,2500.0,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,START-EXP-RSV,357-Adjusting Expenses,11,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-08,15000.0,WORLD SPECIALTY INSURANCE COMPANY,UT,ZLM9910372,XOY98738875,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,11,2024-05,WORLD SPECIALTY INSURANCE CO
2024-12-10,996.25,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910373,JGO92577550,EXPENSE-PAID,357-Adjusting Expenses,16,2024-12,WORLD SPECIALTY INSURANCE CO
2024-11-18,359.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910373,JGO92577550,EXPENSE-PAID,357-Adjusting Expenses,16,2024-11,WORLD SPECIALTY INSURANCE CO
2024-05-08,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910373,JGO92577550,START-EXP-RSV,357-Adjusting Expenses,16,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-08,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910373,JGO92577550,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,16,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-08,2500.0,WORLD SPECIALTY INSURANCE COMPANY,MA,ZLM9910374,GXK85902550,START-EXP-RSV,357-Adjusting Expenses,29,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-08,15000.0,WORLD SPECIALTY INSURANCE COMPANY,MA,ZLM9910374,GXK85902550,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,29,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-08,2500.0,WORLD SPECIALTY INSURANCE COMPANY,IN,ZLM9910375,GOY39005146,START-EXP-RSV,357-Adjusting Expenses,9,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-08,15000.0,WORLD SPECIALTY INSURANCE COMPANY,IN,ZLM9910375,GOY39005146,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,9,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-08,2500.0,WORLD SPECIALTY INSURANCE COMPANY,WI,ZLM9910376,HKJ63888274,START-EXP-RSV,357-Adjusting Expenses,246,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-08,15000.0,WORLD SPECIALTY INSURANCE COMPANY,WI,ZLM9910376,HKJ63888274,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,246,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-09,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910377,GCK34728278,START-EXP-RSV,357-Adjusting Expenses,35,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-08,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910377,GCK34728278,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,35,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-29,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NM,ZLM9910378,MUP99594757,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,1,2024-05,WORLD SPECIALTY INSURANCE CO
